primary_code,domicile_id,asset_universe,,
68164130,CHN,Mutual Funds,,
68164132,CHN,Mutual Funds,,
68164133,CHN,Mutual Funds,,
68164134,CHN,Mutual Funds,,
68164136,CHN,Mutual Funds,,
68164137,CHN,Mutual Funds,,
68164139,CHN,Mutual Funds,,
68164144,CHN,Mutual Funds,,
68164148,CHN,Mutual Funds,,
68164149,CHN,Mutual Funds,,
68164152,CHN,Mutual Funds,,
68164154,CHN,Mutual Funds,,
68164156,CHN,Mutual Funds,,
68164158,CHN,Mutual Funds,,
68164159,CHN,Mutual Funds,,
68164161,CHN,Mutual Funds,,
68164166,CHN,Mutual Funds,,
68164168,CHN,Mutual Funds,,
68164171,CHN,Mutual Funds,,
68164172,CHN,Mutual Funds,,
68164173,CHN,Mutual Funds,,
68164175,CHN,Mutual Funds,,
68164177,CHN,Mutual Funds,,
68164183,CHN,Mutual Funds,,
68164185,CHN,Mutual Funds,,
68164187,CHN,Mutual Funds,,
68164189,CHN,Mutual Funds,,
68164190,CHN,Mutual Funds,,
68164193,CHN,Mutual Funds,,
68164195,CHN,Mutual Funds,,
68164197,CHN,Mutual Funds,,
68164200,CHN,Mutual Funds,,
68164201,CHN,Mutual Funds,,
68164203,CHN,Mutual Funds,,
68164205,CHN,Mutual Funds,,
68164206,CHN,Mutual Funds,,
68164208,CHN,Mutual Funds,,
68164209,CHN,Mutual Funds,,
68164210,CHN,Mutual Funds,,
68164212,CHN,Mutual Funds,,
68164213,CHN,Mutual Funds,,
68164215,CHN,Mutual Funds,,
68164217,CHN,Mutual Funds,,
68164218,CHN,Mutual Funds,,
68164576,IRL,Exchange Traded Funds,,
68165056,LUX,Mutual Funds,,
68165104,CAN,Exchange Traded Funds,,
68165105,CAN,Exchange Traded Funds,,
68165106,CAN,Exchange Traded Funds,,
68165107,CAN,Exchange Traded Funds,,
68165108,CAN,Exchange Traded Funds,,
68165299,LUX,Mutual Funds,,
68166157,CAN,Exchange Traded Funds,,
68166309,IRL,Exchange Traded Funds,,
68166361,LUX,Mutual Funds,,
68166548,KOR,Exchange Traded Funds,,
68166773,THA,Exchange Traded Funds,,
68167245,HKG,Exchange Traded Funds,,
68186752,LUX,Mutual Funds,,
68167546,CAN,Exchange Traded Funds,,
68167656,IRL,Mutual Funds,,
68167742,LUX,Exchange Traded Funds,,
68168454,IRL,Mutual Funds,,
68168470,IRL,Mutual Funds,,
68168474,LUX,Mutual Funds,,
68168486,KOR,Mutual Funds,,
68168584,TWN,Mutual Funds,,
68168589,TWN,Mutual Funds,,
68168590,TWN,Mutual Funds,,
68168599,TWN,Mutual Funds,,
68168601,TWN,Mutual Funds,,
68168603,TWN,Mutual Funds,,
68168606,CHN,Mutual Funds,,
68168607,TWN,Mutual Funds,,
68168611,TWN,Mutual Funds,,
68168616,TWN,Mutual Funds,,
68168621,TWN,Mutual Funds,,
68168622,TWN,Mutual Funds,,
68168625,TWN,Mutual Funds,,
68168629,TWN,Mutual Funds,,
68168631,TWN,Mutual Funds,,
68168649,LUX,Mutual Funds,,
68169620,GBR,Mutual Funds,,
68171183,IRL,Exchange Traded Funds,,
68171292,IRL,Exchange Traded Funds,,
68172021,NLD,Mutual Funds,,
68172025,NLD,Mutual Funds,,
68172862,HKG,Mutual Funds,,
68172866,HKG,Mutual Funds,,
68172903,IRL,Mutual Funds,,
68172969,CAN,Exchange Traded Funds,,
68172971,CAN,Exchange Traded Funds,,
68174125,IRL,Exchange Traded Funds,,
68174236,AUS,Exchange Traded Funds,,
68174465,KOR,Exchange Traded Funds,,
68578611,IRL,Exchange Traded Funds,,
68174570,CHN,Mutual Funds,,
68174573,CHN,Mutual Funds,,
68174576,CHN,Mutual Funds,,
68174579,CHN,Mutual Funds,,
68174582,CHN,Mutual Funds,,
68174583,CHN,Mutual Funds,,
68174585,CHN,Mutual Funds,,
68174587,CHN,Mutual Funds,,
68174589,CHN,Mutual Funds,,
68174590,CHN,Mutual Funds,,
68174592,CHN,Mutual Funds,,
68174595,CHN,Mutual Funds,,
68174596,CHN,Mutual Funds,,
68174597,CHN,Mutual Funds,,
68174599,CHN,Mutual Funds,,
68174601,CHN,Mutual Funds,,
68174607,CHN,Mutual Funds,,
68174609,CHN,Mutual Funds,,
68174611,CHN,Mutual Funds,,
68174615,CHN,Mutual Funds,,
68174617,CHN,Mutual Funds,,
68174714,LUX,Mutual Funds,,
68174762,LUX,Exchange Traded Funds,,
68174779,KOR,Exchange Traded Funds,,
68174827,IDN,Exchange Traded Funds,,
68175244,IRL,Mutual Funds,,
68175734,LUX,Exchange Traded Funds,,
68175735,LUX,Exchange Traded Funds,,
68175736,LUX,Exchange Traded Funds,,
68175737,LUX,Exchange Traded Funds,,
60023804,LUX,NULL,,
68175801,CAN,Exchange Traded Funds,,
68175802,CAN,Exchange Traded Funds,,
68175803,CAN,Exchange Traded Funds,,
68175804,CAN,Exchange Traded Funds,,
68175805,CAN,Exchange Traded Funds,,
65095566,LUX,NULL,,
68175976,LUX,Mutual Funds,,
68176049,KOR,Exchange Traded Funds,,
68176118,LUX,Exchange Traded Funds,,
68176332,IRL,Exchange Traded Funds,,
68176460,IRL,Mutual Funds,,
68179873,KOR,Exchange Traded Funds,,
68179906,IRL,Exchange Traded Funds,,
68179926,CAN,Exchange Traded Funds,,
68179927,CAN,Exchange Traded Funds,,
68179928,CAN,Exchange Traded Funds,,
68179929,CAN,Exchange Traded Funds,,
68179949,CHN,Mutual Funds,,
68179951,CHN,Mutual Funds,,
68179953,CHN,Mutual Funds,,
68179960,CHN,Mutual Funds,,
68179962,CHN,Mutual Funds,,
68179964,CHN,Mutual Funds,,
68179966,CHN,Mutual Funds,,
68179968,CHN,Mutual Funds,,
68179969,CHN,Mutual Funds,,
68179971,CHN,Exchange Traded Funds,,
68179975,CHN,Exchange Traded Funds,,
68179977,CHN,Mutual Funds,,
68179980,CHN,Mutual Funds,,
68179982,CHN,Mutual Funds,,
68179984,CHN,Mutual Funds,,
68179985,CHN,Mutual Funds,,
68179986,CHN,Mutual Funds,,
68179987,CHN,Mutual Funds,,
68179989,CHN,Mutual Funds,,
68179991,CHN,Mutual Funds,,
68179992,CHN,Mutual Funds,,
68179994,CHN,Exchange Traded Funds,,
68179995,CHN,Mutual Funds,,
68179996,CHN,Mutual Funds,,
68180126,NLD,Exchange Traded Funds,,
68180411,GBR,Mutual Funds,,
68180898,LUX,Mutual Funds,,
68184872,AUS,Exchange Traded Funds,,
68185183,AUS,Exchange Traded Funds,,
68186278,BRA,Exchange Traded Funds,,
68186827,LUX,Mutual Funds,,
68186886,LUX,Mutual Funds,,
68187287,LUX,Mutual Funds,,
68187289,LUX,Mutual Funds,,
68187290,LUX,Mutual Funds,,
68187293,LUX,Mutual Funds,,
68187294,LUX,Mutual Funds,,
68187297,LUX,Mutual Funds,,
68187349,KOR,Exchange Traded Funds,,
68187621,GBR,Mutual Funds,,
68187828,LUX,Exchange Traded Funds,,
68187919,GBR,Mutual Funds,,
68188847,CHN,Mutual Funds,,
68188850,CHN,Mutual Funds,,
68188851,CHN,Mutual Funds,,
68188852,CHN,Mutual Funds,,
68188853,CHN,Exchange Traded Funds,,
68188854,CHN,Mutual Funds,,
68188856,CHN,Mutual Funds,,
68188858,CHN,Mutual Funds,,
68188860,CHN,Mutual Funds,,
68188861,CHN,Mutual Funds,,
68188866,CHN,Mutual Funds,,
68188867,CHN,Mutual Funds,,
68188868,CHN,Mutual Funds,,
68188870,CHN,Mutual Funds,,
68188873,CHN,Mutual Funds,,
68188874,CHN,Mutual Funds,,
68188876,CHN,Mutual Funds,,
68188878,CHN,Mutual Funds,,
68188881,CHN,Mutual Funds,,
68188883,CHN,Exchange Traded Funds,,
68188884,CHN,Mutual Funds,,
68188887,CHN,Mutual Funds,,
68188889,CHN,Mutual Funds,,
68188891,CHN,Mutual Funds,,
68188894,CHN,Mutual Funds,,
68188895,CHN,Mutual Funds,,
68190499,LUX,Mutual Funds,,
68190954,KOR,Exchange Traded Funds,,
68191318,IRL,Exchange Traded Funds,,
68255917,LUX,Mutual Funds,,
68191667,KOR,Exchange Traded Funds,,
68191673,KOR,Mutual Funds,,
68192368,IRL,Mutual Funds,,
68192409,LUX,Exchange Traded Funds,,
68192471,CHN,Mutual Funds,,
68192475,CHN,Exchange Traded Funds,,
68192476,CHN,Mutual Funds,,
68192477,CHN,Mutual Funds,,
68192480,CHN,Mutual Funds,,
68192481,CHN,Mutual Funds,,
68192482,CHN,Mutual Funds,,
68192485,CHN,Exchange Traded Funds,,
68192488,CHN,Mutual Funds,,
68192490,CHN,Mutual Funds,,
68192496,CHN,Mutual Funds,,
68192499,CHN,Exchange Traded Funds,,
68192501,CHN,Exchange Traded Funds,,
68192502,CHN,Exchange Traded Funds,,
68192503,CHN,Mutual Funds,,
68192504,CHN,Mutual Funds,,
68192505,CHN,Mutual Funds,,
68192508,CHN,Mutual Funds,,
68192509,CHN,Mutual Funds,,
68192510,CHN,Mutual Funds,,
68192513,CHN,Mutual Funds,,
68192514,CHN,Mutual Funds,,
68192516,CHN,Mutual Funds,,
68192599,IRL,Exchange Traded Funds,,
68192677,IRL,Exchange Traded Funds,,
68192680,IRL,Exchange Traded Funds,,
68192683,IRL,Exchange Traded Funds,,
68192685,IRL,Exchange Traded Funds,,
68193090,LUX,Mutual Funds,,
68193240,FRA,Mutual Funds,,
68193357,THA,Exchange Traded Funds,,
68312892,LUX,Mutual Funds,,
68193627,LUX,Mutual Funds,,
68193752,LUX,Mutual Funds,,
68195032,CAN,Exchange Traded Funds,,
68195060,CAN,Exchange Traded Funds,,
68384444,CAN,Exchange Traded Funds,,
68195472,CAN,Exchange Traded Funds,,
68196186,CAN,Exchange Traded Funds,,
68196200,CAN,Exchange Traded Funds,,
68196832,CAN,Exchange Traded Funds,,
68196833,CAN,Exchange Traded Funds,,
68112469,IRL,Mutual Funds,,
68200970,IRL,Exchange Traded Funds,,
68201514,LUX,Mutual Funds,,
68201871,HKG,Mutual Funds,,
68201882,CHN,Mutual Funds,,
68201885,CHN,Mutual Funds,,
68201887,CHN,Mutual Funds,,
68201889,CHN,Mutual Funds,,
68201891,CHN,Mutual Funds,,
68201893,CHN,Mutual Funds,,
68201894,CHN,Mutual Funds,,
68201896,CHN,Mutual Funds,,
68201897,CHN,Exchange Traded Funds,,
68201899,CHN,Mutual Funds,,
68201903,CHN,Mutual Funds,,
68201906,CHN,Mutual Funds,,
68201909,CHN,Mutual Funds,,
68201912,CHN,Mutual Funds,,
68201915,CHN,Exchange Traded Funds,,
68201916,CHN,Mutual Funds,,
68201917,CHN,Exchange Traded Funds,,
68201920,CHN,Exchange Traded Funds,,
68201921,CHN,Mutual Funds,,
68201923,CHN,Mutual Funds,,
68201926,CHN,Mutual Funds,,
68201928,CHN,Mutual Funds,,
68201931,CHN,Mutual Funds,,
68202095,CYM,Mutual Funds,,
68202534,LUX,Mutual Funds,,
68203047,THA,Exchange Traded Funds,,
68203086,THA,Exchange Traded Funds,,
68152776,FIN,Mutual Funds,,
68203457,KOR,Mutual Funds,,
68203465,KOR,Mutual Funds,,
68203470,KOR,Mutual Funds,,
68203475,KOR,Mutual Funds,,
68203480,KOR,Mutual Funds,,
68204277,LUX,Mutual Funds,,
68204353,HKG,Mutual Funds,,
68204917,THA,Mutual Funds,,
68205117,KOR,Mutual Funds,,
68205147,TWN,Mutual Funds,,
68205186,LUX,Mutual Funds,,
68226496,FRA,Exchange Traded Funds,,
68226499,FRA,Exchange Traded Funds,,
68205353,IND,Exchange Traded Funds,,
68205527,IND,Exchange Traded Funds,,
68205779,IND,Exchange Traded Funds,,
68205847,LUX,Mutual Funds,,
68206098,LUX,Exchange Traded Funds,,
68206276,TWN,Mutual Funds,,
68206280,CHN,Mutual Funds,,
68206287,CHN,Mutual Funds,,
68206338,CHN,Mutual Funds,,
68206481,CHN,Mutual Funds,,
68206489,CHN,Mutual Funds,,
68206500,CHN,Mutual Funds,,
68206702,KOR,Mutual Funds,,
68207238,CHN,Mutual Funds,,
68207589,CHN,Mutual Funds,,
68208325,CHN,Mutual Funds,,
68208506,IRL,Exchange Traded Funds,,
68208507,IRL,Mutual Funds,,
68208563,IRL,Mutual Funds,,
68208566,IRL,Exchange Traded Funds,,
68208876,IRL,Exchange Traded Funds,,
68209305,CHN,Mutual Funds,,
68209453,CHN,Mutual Funds,,
68209766,IRL,Exchange Traded Funds,,
68209995,GBR,Mutual Funds,,
68210104,KOR,Mutual Funds,,
68210246,IDN,Exchange Traded Funds,,
68210247,IDN,Exchange Traded Funds,,
68210296,CHN,Mutual Funds,,
68210298,CHN,Mutual Funds,,
68210422,CHN,Mutual Funds,,
68210426,CHN,Mutual Funds,,
68210494,FIN,Mutual Funds,,
68210563,CHN,Mutual Funds,,
68210588,KOR,Mutual Funds,,
68210602,JEY,Exchange Traded Funds,,
68210630,CHN,Exchange Traded Funds,,
68210637,CHN,Mutual Funds,,
68210708,LUX,Mutual Funds,,
68210781,CHN,Mutual Funds,,
68210782,CHN,Mutual Funds,,
68210784,CHN,Mutual Funds,,
68211144,CHN,Mutual Funds,,
68211146,CHN,Mutual Funds,,
68211147,CHN,Mutual Funds,,
68211148,CHN,Mutual Funds,,
68211200,CAN,Exchange Traded Funds,,
68211243,CAN,Exchange Traded Funds,,
68211319,KOR,Exchange Traded Funds,,
68211407,CAN,Exchange Traded Funds,,
68211409,CAN,Exchange Traded Funds,,
68211661,JEY,Exchange Traded Funds,,
68211662,JEY,Exchange Traded Funds,,
68211663,JEY,Exchange Traded Funds,,
68211664,JEY,Exchange Traded Funds,,
68211665,JEY,Exchange Traded Funds,,
68211666,JEY,Exchange Traded Funds,,
68211667,JEY,Exchange Traded Funds,,
68211668,JEY,Exchange Traded Funds,,
68211669,JEY,Exchange Traded Funds,,
68211670,JEY,Exchange Traded Funds,,
68211671,JEY,Exchange Traded Funds,,
68211672,JEY,Exchange Traded Funds,,
68211673,JEY,Exchange Traded Funds,,
68211681,HKG,Mutual Funds,,
68211683,JEY,Exchange Traded Funds,,
68211685,JEY,Exchange Traded Funds,,
68211690,JEY,Exchange Traded Funds,,
68211691,JEY,Exchange Traded Funds,,
68524963,JEY,Exchange Traded Funds,,
68211759,NLD,Exchange Traded Funds,,
68211917,CHN,Mutual Funds,,
68211926,CHN,Mutual Funds,,
68211937,CHN,Mutual Funds,,
68211951,IRL,Exchange Traded Funds,,
68211992,IRL,Exchange Traded Funds,,
68211994,IRL,Exchange Traded Funds,,
68145551,IRL,Mutual Funds,,
68212077,CAN,Exchange Traded Funds,,
68212340,THA,Exchange Traded Funds,,
68212414,IRL,Exchange Traded Funds,,
68212436,IRL,Exchange Traded Funds,,
68212437,IRL,Exchange Traded Funds,,
68212438,IRL,Exchange Traded Funds,,
68212439,IRL,Exchange Traded Funds,,
68212569,CHN,Mutual Funds,,
68212570,CHN,Mutual Funds,,
68212790,CHN,Mutual Funds,,
68212803,CHN,Mutual Funds,,
68212807,LUX,Mutual Funds,,
68212812,CHN,Mutual Funds,,
68212814,CHN,Mutual Funds,,
68212816,CHN,Mutual Funds,,
68212817,CHN,Mutual Funds,,
68212821,CHN,Mutual Funds,,
68212822,CHN,Mutual Funds,,
68212824,CHN,Mutual Funds,,
68212826,CHN,Mutual Funds,,
68212829,CHN,Exchange Traded Funds,,
68212831,CHN,Mutual Funds,,
68212833,CHN,Mutual Funds,,
68212837,CHN,Mutual Funds,,
68212840,CHN,Mutual Funds,,
68212841,CHN,Mutual Funds,,
68212844,CHN,Mutual Funds,,
68212846,CHN,Mutual Funds,,
68212848,CHN,Mutual Funds,,
68212850,CHN,Mutual Funds,,
68212853,CHN,Mutual Funds,,
68212854,CHN,Mutual Funds,,
68212856,CHN,Mutual Funds,,
68212857,CHN,Mutual Funds,,
68212858,CHN,Mutual Funds,,
68212860,CHN,Mutual Funds,,
68212862,CHN,Mutual Funds,,
68212863,CHN,Mutual Funds,,
68212864,CHN,Mutual Funds,,
68213333,CAN,Exchange Traded Funds,,
68213336,CAN,Exchange Traded Funds,,
68213338,CAN,Exchange Traded Funds,,
68213340,CAN,Exchange Traded Funds,,
68213447,KOR,Exchange Traded Funds,,
68213723,KOR,Exchange Traded Funds,,
68214093,HKG,Mutual Funds,,
68214228,DNK,Mutual Funds,,
68214385,AUS,Exchange Traded Funds,,
68214771,LUX,Mutual Funds,,
68214904,HKG,Exchange Traded Funds,,
68215010,HKG,Exchange Traded Funds,,
68215139,HKG,Mutual Funds,,
68215346,CYM,Mutual Funds,,
68215502,TWN,Mutual Funds,,
68215503,TWN,Mutual Funds,,
68215514,TWN,Mutual Funds,,
68215515,TWN,Mutual Funds,,
68215517,TWN,Mutual Funds,,
68215521,TWN,Mutual Funds,,
68215522,TWN,Mutual Funds,,
68215523,TWN,Mutual Funds,,
68215524,TWN,Mutual Funds,,
68215525,TWN,Mutual Funds,,
68215531,TWN,Mutual Funds,,
68215532,TWN,Mutual Funds,,
68215536,TWN,Mutual Funds,,
68215537,TWN,Mutual Funds,,
68215541,TWN,Mutual Funds,,
68215547,TWN,Mutual Funds,,
68215549,TWN,Mutual Funds,,
68215690,HKG,Exchange Traded Funds,,
68215691,HKG,Mutual Funds,,
68215848,KOR,Exchange Traded Funds,,
68215991,IRL,Mutual Funds,,
68216292,CHN,Mutual Funds,,
68216294,CHN,Mutual Funds,,
68216296,CHN,Mutual Funds,,
68216297,CHN,Mutual Funds,,
68216298,CHN,Mutual Funds,,
68216300,CHN,Mutual Funds,,
68216301,CHN,Mutual Funds,,
68216302,CHN,Mutual Funds,,
68216303,CHN,Mutual Funds,,
68216304,CHN,Mutual Funds,,
68216306,CHN,Mutual Funds,,
68216308,CHN,Mutual Funds,,
68216309,CHN,Mutual Funds,,
68216312,CHN,Mutual Funds,,
68216314,CHN,Mutual Funds,,
68216318,CHN,Mutual Funds,,
68216319,CHN,Mutual Funds,,
68216320,CHN,Mutual Funds,,
68216321,CHN,Mutual Funds,,
68216322,CHN,Exchange Traded Funds,,
68216323,CHN,Exchange Traded Funds,,
68216324,CHN,Exchange Traded Funds,,
68216325,CHN,Exchange Traded Funds,,
68216327,CHN,Mutual Funds,,
68216328,CHN,Mutual Funds,,
68216329,CHN,Mutual Funds,,
68216330,CHN,Mutual Funds,,
68216331,CHN,Mutual Funds,,
68216333,CHN,Mutual Funds,,
68216334,CHN,Mutual Funds,,
68216337,CHN,Mutual Funds,,
68216339,CHN,Mutual Funds,,
68216341,CHN,Mutual Funds,,
68216342,CHN,Mutual Funds,,
68216343,CHN,Exchange Traded Funds,,
68216344,CHN,Exchange Traded Funds,,
68216345,CHN,Mutual Funds,,
68216346,CHN,Mutual Funds,,
68216350,CHN,Mutual Funds,,
68216351,CHN,Mutual Funds,,
68216354,CHN,Mutual Funds,,
68216355,CHN,Mutual Funds,,
68216356,CHN,Mutual Funds,,
68216357,CHN,Mutual Funds,,
68216359,CHN,Mutual Funds,,
68216362,CHN,Mutual Funds,,
68216363,CHN,Mutual Funds,,
68216364,CHN,Mutual Funds,,
68216367,CHN,Mutual Funds,,
68216371,CHN,Mutual Funds,,
68216372,CHN,Mutual Funds,,
68216373,CHN,Mutual Funds,,
68216374,CHN,Exchange Traded Funds,,
68216375,CHN,Mutual Funds,,
68216376,CHN,Mutual Funds,,
68216378,CHN,Mutual Funds,,
68225772,CHN,Mutual Funds,,
68216386,CHN,Mutual Funds,,
68216387,CHN,Mutual Funds,,
68216388,CHN,Mutual Funds,,
68216641,LUX,Exchange Traded Funds,,
68217317,DEU,Exchange Traded Funds,,
68230021,LUX,Mutual Funds,,
68218901,AUS,Exchange Traded Funds,,
68219221,PHL,Exchange Traded Funds,,
68219761,IRL,Exchange Traded Funds,,
68220605,HKG,Mutual Funds,,
68221586,LUX,Exchange Traded Funds,,
68221821,CAN,Exchange Traded Funds,,
68221849,THA,Exchange Traded Funds,,
68120171,LUX,Mutual Funds,,
68222743,LUX,Exchange Traded Funds,,
68043823,IRL,Mutual Funds,,
68223121,LUX,Exchange Traded Funds,,
68223221,LUX,Exchange Traded Funds,,
68223314,LUX,Exchange Traded Funds,,
68223609,CAN,Exchange Traded Funds,,
68223610,CAN,Exchange Traded Funds,,
68223611,CAN,Exchange Traded Funds,,
68223612,CAN,Exchange Traded Funds,,
68223613,CAN,Exchange Traded Funds,,
68223646,KOR,Exchange Traded Funds,,
68225093,CAN,Exchange Traded Funds,,
68225317,AUS,Exchange Traded Funds,,
68225709,CHN,Exchange Traded Funds,,
68225710,CHN,Mutual Funds,,
68225713,CHN,Mutual Funds,,
68225714,CHN,Mutual Funds,,
68225715,CHN,Mutual Funds,,
68225716,CHN,Exchange Traded Funds,,
68225719,CHN,Mutual Funds,,
68225720,CHN,Mutual Funds,,
68225722,CHN,Mutual Funds,,
68225724,CHN,Mutual Funds,,
68225728,CHN,Mutual Funds,,
68225730,CHN,Mutual Funds,,
68225735,CHN,Mutual Funds,,
68225740,CHN,Mutual Funds,,
68225744,CHN,Mutual Funds,,
68225745,CHN,Mutual Funds,,
68225746,CHN,Mutual Funds,,
68225747,CHN,Mutual Funds,,
68225750,CHN,Mutual Funds,,
68225753,CHN,Mutual Funds,,
68225756,CHN,Mutual Funds,,
68225758,CHN,Mutual Funds,,
68225759,CHN,Mutual Funds,,
68225761,CHN,Mutual Funds,,
68225762,CHN,Mutual Funds,,
68225764,CHN,Mutual Funds,,
68225773,CHN,Mutual Funds,,
68225775,CHN,Mutual Funds,,
68225777,CHN,Mutual Funds,,
68225784,CHN,Mutual Funds,,
68225785,CHN,Mutual Funds,,
68225787,CHN,Mutual Funds,,
68225789,CHN,Exchange Traded Funds,,
68225790,CHN,Mutual Funds,,
68225791,CHN,Mutual Funds,,
68225792,CHN,Mutual Funds,,
68225794,CHN,Mutual Funds,,
68225796,CHN,Mutual Funds,,
68225797,CHN,Mutual Funds,,
68225798,CHN,Mutual Funds,,
68225799,CHN,Mutual Funds,,
68225800,CHN,Mutual Funds,,
68225802,CHN,Mutual Funds,,
68225805,CHN,Mutual Funds,,
68225807,CHN,Mutual Funds,,
68225881,IRL,Exchange Traded Funds,,
68226223,IND,Exchange Traded Funds,,
68226440,MUS,Mutual Funds,,
68226713,LUX,Mutual Funds,,
68226841,IRL,Exchange Traded Funds,,
68226843,IRL,Exchange Traded Funds,,
68226845,IRL,Exchange Traded Funds,,
68227582,LUX,Exchange Traded Funds,,
68227584,LUX,Exchange Traded Funds,,
68227585,LUX,Exchange Traded Funds,,
68227586,LUX,Exchange Traded Funds,,
68227829,LUX,Mutual Funds,,
68228057,CHL,Exchange Traded Funds,,
60067242,AUT,Mutual Funds,,
68229362,LUX,Mutual Funds,,
68229864,IRL,Exchange Traded Funds,,
68230045,LUX,Mutual Funds,,
68230383,IRL,Exchange Traded Funds,,
68230709,IRL,Exchange Traded Funds,,
68230712,IRL,Exchange Traded Funds,,
68230715,IRL,Exchange Traded Funds,,
68230920,LUX,Exchange Traded Funds,,
68230921,AUS,Exchange Traded Funds,,
68230922,AUS,Exchange Traded Funds,,
68230923,LUX,Exchange Traded Funds,,
68230925,AUS,Exchange Traded Funds,,
68230928,AUS,Exchange Traded Funds,,
68231025,CAN,Exchange Traded Funds,,
68231026,CAN,Exchange Traded Funds,,
68231264,LUX,Mutual Funds,,
68231298,LUX,Mutual Funds,,
68231853,LUX,Exchange Traded Funds,,
68232855,KOR,Exchange Traded Funds,,
68232899,LUX,Exchange Traded Funds,,
68232908,LUX,Exchange Traded Funds,,
68233068,CAN,Exchange Traded Funds,,
68233083,CHN,Mutual Funds,,
68233084,CHN,Mutual Funds,,
68233087,CHN,Mutual Funds,,
68233088,CHN,Mutual Funds,,
68233090,CHN,Mutual Funds,,
68233092,CHN,Mutual Funds,,
68233095,CHN,Mutual Funds,,
68233101,CHN,Mutual Funds,,
68233103,CHN,Mutual Funds,,
68233106,CHN,Exchange Traded Funds,,
68233107,CHN,Mutual Funds,,
68233112,CHN,Mutual Funds,,
68233116,CHN,Exchange Traded Funds,,
68233117,CHN,Mutual Funds,,
68233118,CHN,Mutual Funds,,
68233120,CHN,Mutual Funds,,
68233121,CHN,Mutual Funds,,
68233122,CHN,Mutual Funds,,
68233123,CHN,Mutual Funds,,
68233125,CHN,Mutual Funds,,
68233127,CHN,Mutual Funds,,
68233128,CHN,Mutual Funds,,
68233129,CHN,Mutual Funds,,
68233131,CHN,Mutual Funds,,
68233132,CHN,Mutual Funds,,
68233133,CHN,Exchange Traded Funds,,
68233135,CHN,Mutual Funds,,
68233137,CHN,Mutual Funds,,
68233142,CHN,Mutual Funds,,
68233144,CHN,Mutual Funds,,
68233145,CHN,Mutual Funds,,
68233146,CHN,Mutual Funds,,
68233147,CHN,Mutual Funds,,
68233148,CHN,Mutual Funds,,
68233149,CHN,Mutual Funds,,
68233151,CHN,Mutual Funds,,
68233152,CHN,Mutual Funds,,
68233153,CHN,Mutual Funds,,
68233159,CHN,Mutual Funds,,
68233160,CHN,Mutual Funds,,
68233161,CHN,Mutual Funds,,
68233164,CHN,Mutual Funds,,
