primary_code,t_date,fund size
65013547,10/31/2019,28405727
65013548,10/31/2019,55443498
65013549,10/31/2019,197358571
65013559,10/31/2019,34448421
65013561,10/31/2019,42671907
65013763,10/31/2019,274787100
65013770,10/31/2019,39809951
65013773,10/31/2019,1062611320
65013779,10/31/2019,15790801
65013782,10/31/2019,10850045
65013784,10/31/2019,17250799
65013852,10/31/2019,20925145
65013854,10/31/2019,17820644
65013855,10/31/2019,209266667
65013858,10/31/2019,43988252
65013859,10/31/2019,29947404
65013862,10/31/2019,73031405
65013863,10/31/2019,30243635
65013866,10/31/2019,51841667
65013867,10/31/2019,85310004
65013868,10/31/2019,100137493
65013869,10/31/2019,20363179
65013870,10/31/2019,106785240
65013875,10/31/2019,15521605
65013876,10/31/2019,13300207
65013878,10/31/2019,186498768
65013879,10/31/2019,12102822
65013932,10/31/2019,62037967
65014473,10/31/2019,139805383
65015674,10/31/2019,2484035142
65015791,10/31/2019,8292808211
65015834,10/31/2019,198245352
65017186,10/31/2019,1071644489
65017303,10/31/2019,58077224
65018007,10/31/2019,143266749
65019406,10/31/2019,146215971
65019416,10/31/2019,31905205
65019716,10/31/2019,743594921
65019717,10/31/2019,14302399
65019718,10/31/2019,19967865
65020185,10/31/2019,4816068952
65020216,10/31/2019,1730958010
65021758,10/31/2019,1469603
65022125,10/31/2019,551791100
65022208,10/31/2019,69643217
65022805,10/31/2019,1035576600
65022830,10/31/2019,239278200
65023513,10/31/2019,5548666
65023527,10/31/2019,83285948
65025352,10/31/2019,941360461
65025472,10/31/2019,409983762
65025832,10/31/2019,611649368
65028095,10/31/2019,1028542204
65029240,10/31/2019,3295505110
65029250,10/31/2019,2654012548
65029263,10/31/2019,46905018
65029342,10/31/2019,636457654
65029516,10/31/2019,502723874
65029878,10/31/2019,85653000
65030801,10/31/2019,181881803
65031874,10/31/2019,498627883
65031919,10/31/2019,112997260
65033060,10/31/2019,275132900
65034772,10/31/2019,99982897
65034802,10/31/2019,10925510194
65034803,10/31/2019,4001111353
65037221,10/31/2019,2392358450
65043286,10/31/2019,2775913933
65043421,10/31/2019,15447400
65052799,10/31/2019,119467338
65052842,10/31/2019,338078222
65052843,10/31/2019,475738661
65052844,10/31/2019,87495880
65052853,10/31/2019,346390828
65053820,10/31/2019,152158004
65053959,10/31/2019,1508717740
65054099,10/31/2019,19290700
65054113,10/31/2019,149530727
65054130,10/31/2019,4963654390
65054727,10/31/2019,71084628
65054749,10/31/2019,139916018
65055006,10/31/2019,3155598499
65055043,10/31/2019,237512656
65055922,10/31/2019,363583031
65058320,10/31/2019,846955522
65058354,10/31/2019,145891466
65058422,10/31/2019,742597800
65058433,10/31/2019,882907293
65058561,10/31/2019,202635796
65062454,10/31/2019,293796429
65062883,10/31/2019,1576361400
65062968,10/31/2019,111584300
65064589,10/31/2019,135751944
65068057,10/31/2019,3846816279
65068114,10/31/2019,244382669
65070107,10/31/2019,580136724
65070158,10/31/2019,1416008648
65070161,10/31/2019,101130821
65070651,10/31/2019,197518952
65071363,10/31/2019,51529972
65071396,10/31/2019,296339919
65071608,10/31/2019,5037005753
65072994,10/31/2019,448650350
65074009,10/31/2019,561881944
65076088,10/31/2019,615030128
65076124,10/31/2019,24697637
65077243,10/31/2019,1095469566
65077245,10/31/2019,198618747
65077250,10/31/2019,1392528506
65077683,10/31/2019,13130850
65078279,10/31/2019,149424099
65080106,10/31/2019,157976234
65080108,10/31/2019,130494091
65080111,10/31/2019,11054900
65080114,10/31/2019,130879705
65080121,10/31/2019,22453528
65080122,10/31/2019,865464841
65080295,10/31/2019,636792700
65080366,10/31/2019,483961086
65082049,10/31/2019,108244712
65082432,10/31/2019,1790739696
65082439,10/31/2019,580474051
65082440,10/31/2019,4502774709
65082444,10/31/2019,837512742
65082483,10/31/2019,24114800
65082578,10/31/2019,1954159284
65082605,10/31/2019,134029921
65082636,10/31/2019,3608382375
65082803,10/31/2019,2306229200
65086493,10/31/2019,313155900
65086496,10/31/2019,76854600
65086562,10/31/2019,769649685
65086699,10/31/2019,70037900
65086829,10/31/2019,2996638744
65086832,10/31/2019,247523753
65086834,10/31/2019,77731233
65086841,10/31/2019,614964358
65090569,10/31/2019,1238867627
65094181,10/31/2019,798899200
65094258,10/31/2019,4262608000
65095561,10/31/2019,47347031
65095566,10/31/2019,1506327527
65095610,10/31/2019,170815461
65095614,10/31/2019,153451549
65096114,10/31/2019,173450088
65096223,10/31/2019,1510746246
65096259,10/31/2019,191239846
65096559,10/31/2019,46671921
65098440,10/31/2019,409650900
65098455,10/31/2019,137986300
65098560,10/31/2019,207796925
65098608,10/31/2019,1392118428
65099711,10/31/2019,235267900
65101561,10/31/2019,2049229271
65101581,10/31/2019,578532197
65102078,10/31/2019,13469444
65102090,10/31/2019,21912410
65103378,10/31/2019,1803317511
65103580,10/31/2019,601969789
65103587,10/31/2019,575083738
65103593,10/31/2019,2165578818
65104034,10/31/2019,126104923
65104349,10/31/2019,149718663
65104358,10/31/2019,301699672
65105960,10/31/2019,157492146
65106003,10/31/2019,405852248
65106417,10/31/2019,379022872
65107202,10/31/2019,129784300
65107206,10/31/2019,1912961787
65107528,10/31/2019,67579206
65107535,10/31/2019,2670337610
65110476,10/31/2019,1085237688
65116072,10/31/2019,1296915292
65116859,10/31/2019,21641262924
65116861,10/31/2019,1010630033
65121477,10/31/2019,1221774549
65121740,10/31/2019,385314633
65123696,10/31/2019,553340826
65123725,10/31/2019,929705729
65124929,10/31/2019,547754066
65124934,10/31/2019,547754066
65125928,10/31/2019,6089515512
65126785,10/31/2019,378365800
65132153,10/31/2019,1059810997
65133894,10/31/2019,281909587
65134180,10/31/2019,346131234
65134188,10/31/2019,533487304
65135954,10/31/2019,178607900
65136938,10/31/2019,38989746
65137283,10/31/2019,1282408789
65137460,10/31/2019,31298888081
65137475,10/31/2019,53203932
65137590,10/31/2019,900607683
65137616,10/31/2019,470886057
65143933,10/31/2019,39349169
65144427,10/31/2019,1780746425
65146163,10/31/2019,4879367757
65149534,10/31/2019,1779684732
65149547,10/31/2019,4987891926
65149594,10/31/2019,1403716820
65149909,10/31/2019,2558871750
65150319,10/31/2019,108556882
65154999,10/31/2019,240488048
65155000,10/31/2019,240488048
68011621,10/31/2019,131257981
68012649,10/31/2019,3044853547
68013033,10/31/2019,275083874
68013374,10/31/2019,1444931946
68015801,10/31/2019,282213341
68022241,10/31/2019,437813584
68022740,10/31/2019,4286773
68022742,10/31/2019,82872488
68022743,10/31/2019,100414345
68022745,10/31/2019,14206308
68022746,10/31/2019,96586054
68022748,10/31/2019,74099711
68022751,10/31/2019,42284895
68022752,10/31/2019,3817615
68022753,10/31/2019,76361828
68022755,10/31/2019,116871056
68022756,10/31/2019,40094104
68022757,10/31/2019,51892475
68022758,10/31/2019,65975076
68022760,10/31/2019,27024453
68022762,10/31/2019,12086299
68022764,10/31/2019,15360430
68022765,10/31/2019,18114882
68022766,10/31/2019,11704694
68022768,10/31/2019,27893486
68022769,10/31/2019,20517569
68022853,10/31/2019,143195598
68023362,10/31/2019,303604905
68024603,10/31/2019,267263997
68025128,10/31/2019,270614655
68025938,10/31/2019,319279276
68026389,10/31/2019,5261649400
68028987,10/31/2019,5372967490
68029541,10/31/2019,695618022
68033717,10/31/2019,310673442
68034131,10/31/2019,30449144
68035995,10/31/2019,3067265634
68036262,10/31/2019,2458773260
68036673,10/31/2019,322931
68037570,10/31/2019,3655480807
68039783,10/31/2019,237704993
68040255,10/31/2019,55113637
68042434,10/31/2019,134834500
68043877,10/31/2019,88731720
68043906,10/31/2019,653677155
68044212,10/31/2019,26880244
68044213,10/31/2019,26284439
68044214,10/31/2019,26464158
68044215,10/31/2019,54927600
68044218,10/31/2019,151868332
68044222,10/31/2019,6094911
68044223,10/31/2019,23688366
68044224,10/31/2019,14413655
68044226,10/31/2019,19899889
68044230,10/31/2019,11350257
68044231,10/31/2019,41501458
68044233,10/31/2019,45003770
68044235,10/31/2019,15339356
68044236,10/31/2019,4565568
68044237,10/31/2019,20816278
68044238,10/31/2019,40811509
68044240,10/31/2019,39954303
68044242,10/31/2019,148113082
68044244,10/31/2019,261867579
68044246,10/31/2019,9453151
68044248,10/31/2019,8934947
68044249,10/31/2019,4521500
68044250,10/31/2019,5954239
68044253,10/31/2019,36998449
68044255,10/31/2019,34801007
68044256,10/31/2019,11220543
68044258,10/31/2019,7037013
68044260,10/31/2019,15384997
68045804,10/31/2019,228668752
68045856,10/31/2019,2974219537
68047698,10/31/2019,29448974
68048509,10/31/2019,44027831
68048864,10/31/2019,1216474933
68051504,10/31/2019,3930216144
68051778,10/31/2019,1406714962
68052443,10/31/2019,40963836
68052460,10/31/2019,33054140
68052464,10/31/2019,1772487390
68052471,10/31/2019,80847779
68054331,10/31/2019,4242391935
68055631,10/31/2019,9548553549
68055824,10/31/2019,2158377789
68055839,10/31/2019,2082390237
68057390,10/31/2019,1929001385
68057394,10/31/2019,2238036027
68058363,10/31/2019,1318780025
68059463,10/31/2019,555529554
68061762,10/31/2019,1571215303
68061850,10/31/2019,953285966
68064389,10/31/2019,142558664
68064477,10/31/2019,1034997116
68065153,10/31/2019,254831461
68065206,10/31/2019,78761248
68068264,10/31/2019,4761647
68068266,10/31/2019,41436268
68068267,10/31/2019,17438147
68068269,10/31/2019,18300656
68068270,10/31/2019,114524524
68068274,10/31/2019,15239193
68068275,10/31/2019,9539769
68068276,10/31/2019,12636677
68068282,10/31/2019,90151625
68068283,10/31/2019,74086349
68068285,10/31/2019,145656038
68068288,10/31/2019,5749718
68068292,10/31/2019,22691125
68068294,10/31/2019,47526228
68068295,10/31/2019,4517275
68068300,10/31/2019,72994449
68068301,10/31/2019,137948212
68068302,10/31/2019,14805019
68068304,10/31/2019,65129169
68068308,10/31/2019,12091270
68068311,10/31/2019,16270326
68068389,10/31/2019,498637048
68068390,10/31/2019,58023066
68069224,10/31/2019,123722577
68076913,10/31/2019,1331859151
68080060,10/31/2019,440664003
68080080,10/31/2019,8464785514
68080110,10/31/2019,5886948122
68081541,10/31/2019,2923339317
68083852,10/31/2019,216068235
68084633,10/31/2019,1561552200
68084636,10/31/2019,1877451475
68084637,10/31/2019,70473400
68084641,10/31/2019,6472400972
68086632,10/31/2019,3090827022
68087382,10/31/2019,253670276
68087557,10/31/2019,838249913
68089101,10/31/2019,3415115694
68090809,10/31/2019,829377486
68090829,10/31/2019,4276043246
68091704,10/31/2019,1431792367
68092929,10/31/2019,1638815500
68093875,10/31/2019,415934491
68093885,10/31/2019,132748248
68095214,10/31/2019,6100171417
68095420,10/31/2019,10414787
68095421,10/31/2019,10924247
68095423,10/31/2019,81659462
68095424,10/31/2019,294398394
68095425,10/31/2019,35691259
68095426,10/31/2019,8401974
68095428,10/31/2019,251841962
68095430,10/31/2019,7784951
68095431,10/31/2019,71018618
68095434,10/31/2019,8495736
68095435,10/31/2019,14574899
68095436,10/31/2019,9310723
68095438,10/31/2019,105134285
68095441,10/31/2019,328734065
68095444,10/31/2019,3729184
68095446,10/31/2019,152730669
68095448,10/31/2019,39651444
68095449,10/31/2019,28657323
68095452,10/31/2019,1367852
68095453,10/31/2019,25418716
68095459,10/31/2019,16337690
68095460,10/31/2019,19375493
68095461,10/31/2019,684309123
68095466,10/31/2019,31513014
68095468,10/31/2019,22335879
68100898,10/31/2019,112879376
68105570,10/31/2019,1683782311
68107914,10/31/2019,496377283
68107928,10/31/2019,1433277016
68115291,10/31/2019,574229501
68115305,10/31/2019,679926885
68118545,10/31/2019,224384287
68121227,10/31/2019,424093753
68121915,10/31/2019,540087380
68121922,10/31/2019,40782524
68121925,10/31/2019,1485952184
68123676,10/31/2019,136970138
68124011,10/31/2019,1011095218
68125898,10/31/2019,533381919
68131649,10/31/2019,807590933
68131652,10/31/2019,2232931182
68131655,10/31/2019,103333495
68131661,10/31/2019,75049480
68132758,10/31/2019,4346305554
68133981,10/31/2019,178277153
68135531,10/31/2019,419582218
68135659,10/31/2019,3169790080
68136345,10/31/2019,28341797596
68137150,10/31/2019,861178355
68143203,10/31/2019,860805255
68144006,10/31/2019,225463787
68144007,10/31/2019,49190824
68144009,10/31/2019,9852601
68144016,10/31/2019,57778841
68144018,10/31/2019,98764438
68144021,10/31/2019,130721277
68144022,10/31/2019,17632661
68144023,10/31/2019,7205759
68144026,10/31/2019,19426248
68144032,10/31/2019,71727620
68144034,10/31/2019,272299373
68144038,10/31/2019,65263962
68144040,10/31/2019,10503589
68144041,10/31/2019,10940227
68144042,10/31/2019,14410847
68144046,10/31/2019,9055601
68144049,10/31/2019,84521204
68144051,10/31/2019,20451611
68145048,10/31/2019,223173949
68147294,10/31/2019,560684945
68147505,10/31/2019,23257896
68147686,10/31/2019,2290899171
68149283,10/31/2019,884038905
68150047,10/31/2019,2896252566
68150991,10/31/2019,1684175424
68151443,10/31/2019,7076338231
68151797,10/31/2019,1842305500
68154438,10/31/2019,802215790
68154839,10/31/2019,88280050
68156671,10/31/2019,197849814
68161091,10/31/2019,933968500
68161781,10/31/2019,333596825
68162543,10/31/2019,731493006
68163181,10/31/2019,1549117184
68163763,10/31/2019,1021772400
68163782,10/31/2019,2751974591
68165056,10/31/2019,244842992
68165299,10/31/2019,262928256
68166361,10/31/2019,1387458368
68168584,10/31/2019,1146532432
68168589,10/31/2019,53429655
68168590,10/31/2019,36219364
68168599,10/31/2019,9250784
68168601,10/31/2019,8201174
68168603,10/31/2019,11478622
68168607,10/31/2019,14300075
68168611,10/31/2019,44831876
68168616,10/31/2019,13668420
68168621,10/31/2019,479573174
68168622,10/31/2019,43882977
68168625,10/31/2019,21317611
68168629,10/31/2019,9902841
68168631,10/31/2019,54002588
68168649,10/31/2019,541706465
68175976,10/31/2019,1573787590
68176322,10/31/2019,523451912
68179506,10/31/2019,3523279934
68186752,10/31/2019,3306890202
68186829,10/31/2019,1213645557
68186886,10/31/2019,500668763
68201514,10/31/2019,203993155
68202534,10/31/2019,543182843
68205147,10/31/2019,11252627
68205186,10/31/2019,9741177729
68205847,10/31/2019,167832476
68206276,10/31/2019,18415331
68210717,10/31/2019,727438174
68211383,10/31/2019,9103865390
68215502,10/31/2019,7629832
68215503,10/31/2019,11572487
68215514,10/31/2019,149036997
68215515,10/31/2019,19782312
68215517,10/31/2019,40610040
68215521,10/31/2019,33577601
68215522,10/31/2019,75541254
68215523,10/31/2019,29036533
68215524,10/31/2019,45069283
68215525,10/31/2019,55339750
68215531,10/31/2019,13316731
68215532,10/31/2019,187613767
68215536,10/31/2019,17549189
68215537,10/31/2019,28696557
68215541,10/31/2019,72454508
68215547,10/31/2019,44094038
68215549,10/31/2019,40832087
68215690,10/31/2019,140168436
68216008,10/31/2019,3023045876
68216182,10/31/2019,231912765
68226499,10/31/2019,1158946935
68226713,10/31/2019,236572500
68228683,10/31/2019,326626198
68229362,10/31/2019,268088100
68230021,10/31/2019,328987806
68230045,10/31/2019,442768806
68232899,10/31/2019,857050220
68233828,10/31/2019,458519960
68233832,10/31/2019,369490600
68236457,10/31/2019,462153166
68239258,10/31/2019,537325656
68239541,10/31/2019,11488316
68239543,10/31/2019,4931161
68239544,10/31/2019,33565301
68239545,10/31/2019,16138461
68239566,10/31/2019,11197275
68239572,10/31/2019,47390645
68239574,10/31/2019,938536197
68239576,10/31/2019,80484111
68239578,10/31/2019,21516456
68239580,10/31/2019,25922059
68239581,10/31/2019,26033395
68239582,10/31/2019,245314567
68239585,10/31/2019,59868547
68239589,10/31/2019,101386407
68239594,10/31/2019,38264468
68239595,10/31/2019,3690001
68239598,10/31/2019,5105824
68239606,10/31/2019,36301684
68239610,10/31/2019,270811648
68239611,10/31/2019,7145304
68239614,10/31/2019,3483779
68239616,10/31/2019,7610929
68239620,10/31/2019,23093324
68239622,10/31/2019,4490357
68239625,10/31/2019,33702804
68239627,10/31/2019,815004233
68239634,10/31/2019,15527604
68239635,10/31/2019,9157013
68239636,10/31/2019,26099371
68239639,10/31/2019,372956215
68239650,10/31/2019,4212091
68239651,10/31/2019,84844974
68239664,10/31/2019,86537416
68241650,10/31/2019,398483376
68243330,10/31/2019,1550022445
68243439,10/31/2019,326044240
68243444,10/31/2019,902810004
68244397,10/31/2019,644514500
68245759,10/31/2019,1476502400
68249582,10/31/2019,1087051613
68252228,10/31/2019,1963497468
68254121,10/31/2019,593198500
68255913,10/31/2019,323236100
68258420,10/31/2019,320685994
68258597,10/31/2019,1957788885
68262468,10/31/2019,2297648242
68265845,10/31/2019,1429821493
68268562,10/31/2019,1605823940
68269872,10/31/2019,140553795
68271287,10/31/2019,299159221
68271291,10/31/2019,76679587
